dataset,tess_size,length_scale,output_variance,zero_boundary,n_recurrence,N,acc_train,acc_test
TwoLeadECG,32.0,0.001,0.1,1.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.001,0.1,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.001,0.1,1.0,5.0,8.0,1.0,0.989464
TwoLeadECG,32.0,0.001,0.1,0.0,1.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.001,0.1,0.0,1.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,32.0,0.001,0.1,0.0,5.0,0.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,32.0,0.001,0.1,0.0,5.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,32.0,0.001,0.5,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,32.0,0.001,0.5,1.0,1.0,8.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,32.0,0.001,0.5,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.001,0.5,1.0,5.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.001,0.5,0.0,1.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.001,0.5,0.0,1.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,32.0,0.001,0.5,0.0,5.0,0.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,32.0,0.001,0.5,0.0,5.0,8.0,1.0,0.989464
TwoLeadECG,32.0,0.01,0.1,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,32.0,0.01,0.1,1.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.01,0.1,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.01,0.1,1.0,5.0,8.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,32.0,0.01,0.1,0.0,1.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.01,0.1,0.0,1.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,32.0,0.01,0.1,0.0,5.0,0.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.01,0.1,0.0,5.0,8.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,32.0,0.01,0.5,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,32.0,0.01,0.5,1.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.01,0.5,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,32.0,0.01,0.5,1.0,5.0,8.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,32.0,0.01,0.5,0.0,1.0,0.0,0.7391304347826086,0.7313429565217391
TwoLeadECG,32.0,0.01,0.5,0.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,32.0,0.01,0.5,0.0,5.0,0.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,32.0,0.01,0.5,0.0,5.0,8.0,1.0,0.989464
TwoLeadECG,64.0,0.001,0.1,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,64.0,0.001,0.1,1.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.001,0.1,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,64.0,0.001,0.1,1.0,5.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.001,0.1,0.0,1.0,0.0,0.7391304347826086,0.7313429565217391
TwoLeadECG,64.0,0.001,0.1,0.0,1.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,64.0,0.001,0.1,0.0,5.0,0.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,64.0,0.001,0.1,0.0,5.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,64.0,0.001,0.5,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,64.0,0.001,0.5,1.0,1.0,8.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,64.0,0.001,0.5,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,64.0,0.001,0.5,1.0,5.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,64.0,0.001,0.5,0.0,1.0,0.0,0.7391304347826086,0.7313429565217391
TwoLeadECG,64.0,0.001,0.5,0.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.001,0.5,0.0,5.0,0.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,64.0,0.001,0.5,0.0,5.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.01,0.1,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,64.0,0.01,0.1,1.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.01,0.1,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,64.0,0.01,0.1,1.0,5.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.01,0.1,0.0,1.0,0.0,0.7391304347826086,0.7313429565217391
TwoLeadECG,64.0,0.01,0.1,0.0,1.0,8.0,0.8695652173913043,0.8604034782608696
TwoLeadECG,64.0,0.01,0.1,0.0,5.0,0.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,64.0,0.01,0.1,0.0,5.0,8.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,64.0,0.01,0.5,1.0,1.0,0.0,0.6956521739130435,0.6883227826086956
TwoLeadECG,64.0,0.01,0.5,1.0,1.0,8.0,0.9565217391304348,0.9464438260869565
TwoLeadECG,64.0,0.01,0.5,1.0,5.0,0.0,0.782608695652174,0.7743631304347827
TwoLeadECG,64.0,0.01,0.5,1.0,5.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.01,0.5,0.0,1.0,0.0,0.7391304347826086,0.7313429565217391
TwoLeadECG,64.0,0.01,0.5,0.0,1.0,8.0,0.9130434782608696,0.9034236521739131
TwoLeadECG,64.0,0.01,0.5,0.0,5.0,0.0,0.8260869565217391,0.8173833043478261
TwoLeadECG,64.0,0.01,0.5,0.0,5.0,8.0,0.9565217391304348,0.9464438260869565
TwoPatterns,16.0,0.001,0.1,1.0,1.0,0.0,0.494,0.581546875
TwoPatterns,16.0,0.001,0.1,1.0,1.0,8.0,0.527,0.6203951480263159
TwoPatterns,16.0,0.001,0.1,1.0,5.0,0.0,0.523,0.6156862664473685
TwoPatterns,16.0,0.001,0.1,1.0,5.0,8.0,0.543,0.6392306743421053
TwoPatterns,16.0,0.001,0.1,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,16.0,0.001,0.1,0.0,1.0,8.0,0.528,0.6215723684210527
TwoPatterns,16.0,0.001,0.1,0.0,5.0,0.0,0.556,0.6545345394736843
TwoPatterns,16.0,0.001,0.1,0.0,5.0,8.0,0.265,0.3119634046052632
TwoPatterns,16.0,0.001,0.5,1.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,16.0,0.001,0.5,1.0,1.0,8.0,0.496,0.5839013157894737
TwoPatterns,16.0,0.001,0.5,1.0,5.0,0.0,0.493,0.5803696546052632
TwoPatterns,16.0,0.001,0.5,1.0,5.0,8.0,0.506,0.5956735197368421
TwoPatterns,16.0,0.001,0.5,0.0,1.0,0.0,0.499,0.5874329769736842
TwoPatterns,16.0,0.001,0.5,0.0,1.0,8.0,0.534,0.6286356907894738
TwoPatterns,16.0,0.001,0.5,0.0,5.0,0.0,0.44,0.5179769736842106
TwoPatterns,16.0,0.001,0.5,0.0,5.0,8.0,0.271,0.3190267269736843
TwoPatterns,16.0,0.01,0.1,1.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,16.0,0.01,0.1,1.0,1.0,8.0,0.51,0.6003824013157896
TwoPatterns,16.0,0.01,0.1,1.0,5.0,0.0,0.512,0.6027368421052632
TwoPatterns,16.0,0.01,0.1,1.0,5.0,8.0,0.516,0.6074457236842106
TwoPatterns,16.0,0.01,0.1,0.0,1.0,0.0,0.499,0.5874329769736842
TwoPatterns,16.0,0.01,0.1,0.0,1.0,8.0,0.508,0.5980279605263158
TwoPatterns,16.0,0.01,0.1,0.0,5.0,0.0,0.57,0.6710156249999999
TwoPatterns,16.0,0.01,0.1,0.0,5.0,8.0,0.265,0.3119634046052632
TwoPatterns,16.0,0.01,0.5,1.0,1.0,0.0,0.494,0.581546875
TwoPatterns,16.0,0.01,0.5,1.0,1.0,8.0,0.507,0.596850740131579
TwoPatterns,16.0,0.01,0.5,1.0,5.0,0.0,0.477,0.5615341282894737
TwoPatterns,16.0,0.01,0.5,1.0,5.0,8.0,0.52,0.612154605263158
TwoPatterns,16.0,0.01,0.5,0.0,1.0,0.0,0.499,0.5874329769736842
TwoPatterns,16.0,0.01,0.5,0.0,1.0,8.0,0.532,0.6262812500000001
TwoPatterns,16.0,0.01,0.5,0.0,5.0,0.0,0.523,0.6156862664473685
TwoPatterns,16.0,0.01,0.5,0.0,5.0,8.0,0.265,0.3119634046052632
TwoPatterns,32.0,0.001,0.1,1.0,1.0,0.0,0.494,0.581546875
TwoPatterns,32.0,0.001,0.1,1.0,1.0,8.0,0.547,0.6439395559210528
TwoPatterns,32.0,0.001,0.1,1.0,5.0,0.0,0.512,0.6027368421052632
TwoPatterns,32.0,0.001,0.1,1.0,5.0,8.0,0.554,0.6521800986842107
TwoPatterns,32.0,0.001,0.1,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.001,0.1,0.0,1.0,8.0,0.571,0.6721928453947368
TwoPatterns,32.0,0.001,0.1,0.0,5.0,0.0,0.563,0.662775082236842
TwoPatterns,32.0,0.001,0.1,0.0,5.0,8.0,0.26,0.306077302631579
TwoPatterns,32.0,0.001,0.5,1.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.001,0.5,1.0,1.0,8.0,0.477,0.5615341282894737
TwoPatterns,32.0,0.001,0.5,1.0,5.0,0.0,0.501,0.5897874177631579
TwoPatterns,32.0,0.001,0.5,1.0,5.0,8.0,0.543,0.6392306743421053
TwoPatterns,32.0,0.001,0.5,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.001,0.5,0.0,1.0,8.0,0.554,0.6521800986842107
TwoPatterns,32.0,0.001,0.5,0.0,5.0,0.0,0.555,0.6533573190789475
TwoPatterns,32.0,0.001,0.5,0.0,5.0,8.0,0.257,0.30254564144736845
TwoPatterns,32.0,0.01,0.1,1.0,1.0,0.0,0.496,0.5839013157894737
TwoPatterns,32.0,0.01,0.1,1.0,1.0,8.0,0.523,0.6156862664473685
TwoPatterns,32.0,0.01,0.1,1.0,5.0,0.0,0.511,0.6015596217105263
TwoPatterns,32.0,0.01,0.1,1.0,5.0,8.0,0.501,0.5897874177631579
TwoPatterns,32.0,0.01,0.1,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.01,0.1,0.0,1.0,8.0,0.522,0.6145090460526317
TwoPatterns,32.0,0.01,0.1,0.0,5.0,0.0,0.533,0.6274584703947369
TwoPatterns,32.0,0.01,0.1,0.0,5.0,8.0,0.257,0.30254564144736845
TwoPatterns,32.0,0.01,0.5,1.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.01,0.5,1.0,1.0,8.0,0.482,0.5674202302631579
TwoPatterns,32.0,0.01,0.5,1.0,5.0,0.0,0.479,0.5638885690789474
TwoPatterns,32.0,0.01,0.5,1.0,5.0,8.0,0.506,0.5956735197368421
TwoPatterns,32.0,0.01,0.5,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,32.0,0.01,0.5,0.0,1.0,8.0,0.5,0.5886101973684211
TwoPatterns,32.0,0.01,0.5,0.0,5.0,0.0,0.437,0.5144453125
TwoPatterns,32.0,0.01,0.5,0.0,5.0,8.0,0.257,0.30254564144736845
TwoPatterns,64.0,0.001,0.1,1.0,1.0,0.0,0.496,0.5839013157894737
TwoPatterns,64.0,0.001,0.1,1.0,1.0,8.0,0.526,0.619217927631579
TwoPatterns,64.0,0.001,0.1,1.0,5.0,0.0,0.501,0.5897874177631579
TwoPatterns,64.0,0.001,0.1,1.0,5.0,8.0,0.51,0.6003824013157896
TwoPatterns,64.0,0.001,0.1,0.0,1.0,0.0,0.489,0.5756607730263158
TwoPatterns,64.0,0.001,0.1,0.0,1.0,8.0,0.553,0.6510028782894738
TwoPatterns,64.0,0.001,0.1,0.0,5.0,0.0,0.608,0.71575
TwoPatterns,64.0,0.001,0.1,0.0,5.0,8.0,0.258,0.3037228618421053
TwoPatterns,64.0,0.001,0.5,1.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,64.0,0.001,0.5,1.0,1.0,8.0,0.469,0.5521163651315789
TwoPatterns,64.0,0.001,0.5,1.0,5.0,0.0,0.451,0.5309263980263158
TwoPatterns,64.0,0.001,0.5,1.0,5.0,8.0,0.52,0.612154605263158
TwoPatterns,64.0,0.001,0.5,0.0,1.0,0.0,0.496,0.5839013157894737
TwoPatterns,64.0,0.001,0.5,0.0,1.0,8.0,0.539,0.634521792763158
TwoPatterns,64.0,0.001,0.5,0.0,5.0,0.0,0.516,0.6074457236842106
TwoPatterns,64.0,0.001,0.5,0.0,5.0,8.0,0.435,0.5120908717105264
TwoPatterns,64.0,0.01,0.1,1.0,1.0,0.0,0.497,0.5850785361842106
TwoPatterns,64.0,0.01,0.1,1.0,1.0,8.0,0.532,0.6262812500000001
TwoPatterns,64.0,0.01,0.1,1.0,5.0,0.0,0.471,0.5544708059210526
TwoPatterns,64.0,0.01,0.1,1.0,5.0,8.0,0.518,0.6098001644736842
TwoPatterns,64.0,0.01,0.1,0.0,1.0,0.0,0.495,0.5827240953947369
TwoPatterns,64.0,0.01,0.1,0.0,1.0,8.0,0.534,0.6286356907894738
TwoPatterns,64.0,0.01,0.1,0.0,5.0,0.0,0.6,0.7063322368421052
TwoPatterns,64.0,0.01,0.1,0.0,5.0,8.0,0.443,0.5215086348684211
TwoPatterns,64.0,0.01,0.5,1.0,1.0,0.0,0.496,0.5839013157894737
TwoPatterns,64.0,0.01,0.5,1.0,1.0,8.0,0.489,0.5756607730263158
TwoPatterns,64.0,0.01,0.5,1.0,5.0,0.0,0.444,0.5226858552631579
TwoPatterns,64.0,0.01,0.5,1.0,5.0,8.0,0.526,0.619217927631579
TwoPatterns,64.0,0.01,0.5,0.0,1.0,0.0,0.496,0.5839013157894737
TwoPatterns,64.0,0.01,0.5,0.0,1.0,8.0,0.532,0.6262812500000001
TwoPatterns,64.0,0.01,0.5,0.0,5.0,0.0,0.446,0.5250402960526316
TwoPatterns,64.0,0.01,0.5,0.0,5.0,8.0,0.257,0.30254564144736845
UWaveGestureLibraryAll,16.0,0.001,0.1,1.0,1.0,0.0,0.9341517857142856,0.9186425372093022
UWaveGestureLibraryAll,16.0,0.001,0.1,1.0,1.0,8.0,0.9553571428571428,0.9394958325581394
UWaveGestureLibraryAll,16.0,0.001,0.1,1.0,5.0,0.0,0.9497767857142856,0.9340081232558137
UWaveGestureLibraryAll,16.0,0.001,0.1,1.0,5.0,8.0,0.7600446428571429,0.7474260069767442
UWaveGestureLibraryAll,16.0,0.001,0.1,0.0,1.0,0.0,0.9341517857142856,0.9186425372093022
UWaveGestureLibraryAll,16.0,0.001,0.1,0.0,1.0,8.0,0.9464285714285714,0.9307154976744185
UWaveGestureLibraryAll,16.0,0.001,0.1,0.0,5.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,16.0,0.001,0.1,0.0,5.0,8.0,0.2589285714285714,0.25462971162790693
UWaveGestureLibraryAll,16.0,0.001,0.5,1.0,1.0,0.0,0.9185267857142856,0.9032769511627906
UWaveGestureLibraryAll,16.0,0.001,0.5,1.0,1.0,8.0,0.953125,0.9373007488372093
UWaveGestureLibraryAll,16.0,0.001,0.5,1.0,5.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,16.0,0.001,0.5,1.0,5.0,8.0,0.84375,0.8297416465116279
UWaveGestureLibraryAll,16.0,0.001,0.5,0.0,1.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,16.0,0.001,0.5,0.0,1.0,8.0,0.9520089285714286,0.9362032069767442
UWaveGestureLibraryAll,16.0,0.001,0.5,0.0,5.0,0.0,0.9441964285714286,0.9285204139534884
UWaveGestureLibraryAll,16.0,0.001,0.5,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,16.0,0.01,0.1,1.0,1.0,0.0,0.9363839285714286,0.9208376209302326
UWaveGestureLibraryAll,16.0,0.01,0.1,1.0,1.0,8.0,0.9520089285714286,0.9362032069767442
UWaveGestureLibraryAll,16.0,0.01,0.1,1.0,5.0,0.0,0.9397321428571428,0.9241302465116278
UWaveGestureLibraryAll,16.0,0.01,0.1,1.0,5.0,8.0,0.8761160714285714,0.8615703604651163
UWaveGestureLibraryAll,16.0,0.01,0.1,0.0,1.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,16.0,0.01,0.1,0.0,1.0,8.0,0.9564732142857144,0.9405933744186048
UWaveGestureLibraryAll,16.0,0.01,0.1,0.0,5.0,0.0,0.9330357142857144,0.9175449953488373
UWaveGestureLibraryAll,16.0,0.01,0.1,0.0,5.0,8.0,0.2042410714285714,0.20085016046511625
UWaveGestureLibraryAll,16.0,0.01,0.5,1.0,1.0,0.0,0.9363839285714286,0.9208376209302326
UWaveGestureLibraryAll,16.0,0.01,0.5,1.0,1.0,8.0,0.9520089285714286,0.9362032069767442
UWaveGestureLibraryAll,16.0,0.01,0.5,1.0,5.0,0.0,0.9475446428571428,0.9318130395348837
UWaveGestureLibraryAll,16.0,0.01,0.5,1.0,5.0,8.0,0.7131696428571429,0.7013292488372094
UWaveGestureLibraryAll,16.0,0.01,0.5,0.0,1.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,16.0,0.01,0.5,0.0,1.0,8.0,0.9520089285714286,0.9362032069767442
UWaveGestureLibraryAll,16.0,0.01,0.5,0.0,5.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,16.0,0.01,0.5,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,32.0,0.001,0.1,1.0,1.0,0.0,0.9363839285714286,0.9208376209302326
UWaveGestureLibraryAll,32.0,0.001,0.1,1.0,1.0,8.0,0.9520089285714286,0.9362032069767442
UWaveGestureLibraryAll,32.0,0.001,0.1,1.0,5.0,0.0,0.9419642857142856,0.926325330232558
UWaveGestureLibraryAll,32.0,0.001,0.1,1.0,5.0,8.0,0.84375,0.8297416465116279
UWaveGestureLibraryAll,32.0,0.001,0.1,0.0,1.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,32.0,0.001,0.1,0.0,1.0,8.0,0.9508928571428572,0.9351056651162791
UWaveGestureLibraryAll,32.0,0.001,0.1,0.0,5.0,0.0,0.9430803571428572,0.9274228720930233
UWaveGestureLibraryAll,32.0,0.001,0.1,0.0,5.0,8.0,0.2589285714285714,0.25462971162790693
UWaveGestureLibraryAll,32.0,0.001,0.5,1.0,1.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,32.0,0.001,0.5,1.0,1.0,8.0,0.9542410714285714,0.9383982906976743
UWaveGestureLibraryAll,32.0,0.001,0.5,1.0,5.0,0.0,0.9341517857142856,0.9186425372093022
UWaveGestureLibraryAll,32.0,0.001,0.5,1.0,5.0,8.0,0.4698660714285714,0.4620651232558139
UWaveGestureLibraryAll,32.0,0.001,0.5,0.0,1.0,0.0,0.9363839285714286,0.9208376209302326
UWaveGestureLibraryAll,32.0,0.001,0.5,0.0,1.0,8.0,0.9486607142857144,0.9329105813953489
UWaveGestureLibraryAll,32.0,0.001,0.5,0.0,5.0,0.0,0.9386160714285714,0.9230327046511628
UWaveGestureLibraryAll,32.0,0.001,0.5,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,32.0,0.01,0.1,1.0,1.0,0.0,0.9274553571428572,0.9120572860465117
UWaveGestureLibraryAll,32.0,0.01,0.1,1.0,1.0,8.0,0.9598214285714286,0.943886
UWaveGestureLibraryAll,32.0,0.01,0.1,1.0,5.0,0.0,0.9430803571428572,0.9274228720930233
UWaveGestureLibraryAll,32.0,0.01,0.1,1.0,5.0,8.0,0.2845982142857143,0.27987317441860465
UWaveGestureLibraryAll,32.0,0.01,0.1,0.0,1.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,32.0,0.01,0.1,0.0,1.0,8.0,0.9575892857142856,0.9416909162790696
UWaveGestureLibraryAll,32.0,0.01,0.1,0.0,5.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,32.0,0.01,0.1,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,32.0,0.01,0.5,1.0,1.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,32.0,0.01,0.5,1.0,1.0,8.0,0.953125,0.9373007488372093
UWaveGestureLibraryAll,32.0,0.01,0.5,1.0,5.0,0.0,0.9430803571428572,0.9274228720930233
UWaveGestureLibraryAll,32.0,0.01,0.5,1.0,5.0,8.0,0.8526785714285714,0.8385219813953487
UWaveGestureLibraryAll,32.0,0.01,0.5,0.0,1.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,32.0,0.01,0.5,0.0,1.0,8.0,0.9497767857142856,0.9340081232558137
UWaveGestureLibraryAll,32.0,0.01,0.5,0.0,5.0,0.0,0.9386160714285714,0.9230327046511628
UWaveGestureLibraryAll,32.0,0.01,0.5,0.0,5.0,8.0,0.2589285714285714,0.25462971162790693
UWaveGestureLibraryAll,64.0,0.001,0.1,1.0,1.0,0.0,0.9330357142857144,0.9175449953488373
UWaveGestureLibraryAll,64.0,0.001,0.1,1.0,1.0,8.0,0.9553571428571428,0.9394958325581394
UWaveGestureLibraryAll,64.0,0.001,0.1,1.0,5.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,64.0,0.001,0.1,1.0,5.0,8.0,0.5145089285714286,0.5059667976744185
UWaveGestureLibraryAll,64.0,0.001,0.1,0.0,1.0,0.0,0.9363839285714286,0.9208376209302326
UWaveGestureLibraryAll,64.0,0.001,0.1,0.0,1.0,8.0,0.9553571428571428,0.9394958325581394
UWaveGestureLibraryAll,64.0,0.001,0.1,0.0,5.0,0.0,0.9453125,0.9296179558139535
UWaveGestureLibraryAll,64.0,0.001,0.1,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,64.0,0.001,0.5,1.0,1.0,0.0,0.9073660714285714,0.8923015325581395
UWaveGestureLibraryAll,64.0,0.001,0.5,1.0,1.0,8.0,0.9486607142857144,0.9329105813953489
UWaveGestureLibraryAll,64.0,0.001,0.5,1.0,5.0,0.0,0.9386160714285714,0.9230327046511628
UWaveGestureLibraryAll,64.0,0.001,0.5,1.0,5.0,8.0,0.7957589285714286,0.7825473465116279
UWaveGestureLibraryAll,64.0,0.001,0.5,0.0,1.0,0.0,0.9341517857142856,0.9186425372093022
UWaveGestureLibraryAll,64.0,0.001,0.5,0.0,1.0,8.0,0.9486607142857144,0.9329105813953489
UWaveGestureLibraryAll,64.0,0.001,0.5,0.0,5.0,0.0,0.9017857142857144,0.886813823255814
UWaveGestureLibraryAll,64.0,0.001,0.5,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,64.0,0.01,0.1,1.0,1.0,0.0,0.9252232142857144,0.9098622023255816
UWaveGestureLibraryAll,64.0,0.01,0.1,1.0,1.0,8.0,0.953125,0.9373007488372093
UWaveGestureLibraryAll,64.0,0.01,0.1,1.0,5.0,0.0,0.9319196428571428,0.9164474534883721
UWaveGestureLibraryAll,64.0,0.01,0.1,1.0,5.0,8.0,0.3158482142857143,0.3106043465116279
UWaveGestureLibraryAll,64.0,0.01,0.1,0.0,1.0,0.0,0.9352678571428572,0.9197400790697675
UWaveGestureLibraryAll,64.0,0.01,0.1,0.0,1.0,8.0,0.9419642857142856,0.926325330232558
UWaveGestureLibraryAll,64.0,0.01,0.1,0.0,5.0,0.0,0.9419642857142856,0.926325330232558
UWaveGestureLibraryAll,64.0,0.01,0.1,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryAll,64.0,0.01,0.5,1.0,1.0,0.0,0.9319196428571428,0.9164474534883721
UWaveGestureLibraryAll,64.0,0.01,0.5,1.0,1.0,8.0,0.9464285714285714,0.9307154976744185
UWaveGestureLibraryAll,64.0,0.01,0.5,1.0,5.0,0.0,0.9375,0.9219351627906976
UWaveGestureLibraryAll,64.0,0.01,0.5,1.0,5.0,8.0,0.8046875,0.7913276813953488
UWaveGestureLibraryAll,64.0,0.01,0.5,0.0,1.0,0.0,0.9386160714285714,0.9230327046511628
UWaveGestureLibraryAll,64.0,0.01,0.5,0.0,1.0,8.0,0.9464285714285714,0.9307154976744185
UWaveGestureLibraryAll,64.0,0.01,0.5,0.0,5.0,0.0,0.9430803571428572,0.9274228720930233
UWaveGestureLibraryAll,64.0,0.01,0.5,0.0,5.0,8.0,0.2466517857142857,0.24255675116279068
UWaveGestureLibraryX,16.0,0.001,0.1,1.0,1.0,0.0,0.6629464285714286,0.6625356640502356
UWaveGestureLibraryX,16.0,0.001,0.1,1.0,1.0,8.0,0.6964285714285714,0.6959970612244898
UWaveGestureLibraryX,16.0,0.001,0.1,1.0,5.0,0.0,0.6930803571428571,0.6926509215070644
UWaveGestureLibraryX,16.0,0.001,0.1,1.0,5.0,8.0,0.6484375,0.6480357252747253
UWaveGestureLibraryX,16.0,0.001,0.1,0.0,1.0,0.0,0.6819196428571429,0.6814971224489796
UWaveGestureLibraryX,16.0,0.001,0.1,0.0,1.0,8.0,0.6953125,0.6948816813186813
UWaveGestureLibraryX,16.0,0.001,0.1,0.0,5.0,0.0,0.7042410714285714,0.7038047205651491
UWaveGestureLibraryX,16.0,0.001,0.1,0.0,5.0,8.0,0.2600446428571428,0.2598835180533751
UWaveGestureLibraryX,16.0,0.001,0.5,1.0,1.0,0.0,0.6651785714285714,0.6647664238618524
UWaveGestureLibraryX,16.0,0.001,0.5,1.0,1.0,8.0,0.6886160714285714,0.6881894018838305
UWaveGestureLibraryX,16.0,0.001,0.5,1.0,5.0,0.0,0.6986607142857143,0.6982278210361068
UWaveGestureLibraryX,16.0,0.001,0.5,1.0,5.0,8.0,0.6584821428571429,0.6580741444270016
UWaveGestureLibraryX,16.0,0.001,0.5,0.0,1.0,0.0,0.6830357142857143,0.6826125023547882
UWaveGestureLibraryX,16.0,0.001,0.5,0.0,1.0,8.0,0.7109375,0.710497
UWaveGestureLibraryX,16.0,0.001,0.5,0.0,5.0,0.0,0.6986607142857143,0.6982278210361068
UWaveGestureLibraryX,16.0,0.001,0.5,0.0,5.0,8.0,0.2979910714285714,0.29780643485086344
UWaveGestureLibraryX,16.0,0.01,0.1,1.0,1.0,0.0,0.6662946428571429,0.6658818037676609
UWaveGestureLibraryX,16.0,0.01,0.1,1.0,1.0,8.0,0.703125,0.7026893406593407
UWaveGestureLibraryX,16.0,0.01,0.1,1.0,5.0,0.0,0.6975446428571429,0.6971124411302984
UWaveGestureLibraryX,16.0,0.01,0.1,1.0,5.0,8.0,0.6283482142857143,0.6279588869701728
UWaveGestureLibraryX,16.0,0.01,0.1,0.0,1.0,0.0,0.6763392857142857,0.6759202229199373
